"","Date","Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","week_day"
"992",2019-09-19,5252.08,728,9828.54,999,0,0,4293.4,875,6816.79,897,6955.66,1004,"Thursday"
"993",2019-09-20,6964.53,864,12435.58,1216,0,0,4750.7,948,9095.31,1159,6901.87,1060,"Friday"
"994",2019-09-21,10231.77,1202,14949.38,1377,0,0,5371.21,950,9725.21,1124,7421.85,960,"Saturday"
"995",2019-09-22,9241.11,1037,12034.41,1005,0,0,3800.23,655,9034.48,1082,5622.9,775,"Sunday"
"996",2019-09-23,3807.86,484,7704.65,835,0,0,3783.89,798,4999.05,690,4299.37,705,"Monday"
"997",2019-09-24,3877.35,473,7455.86,799,0,0,3921.68,836,5274.29,693,4638.36,713,"Tuesday"
"998",2019-09-25,3991.29,494,8470.87,865,0,0,3813.48,794,6114.16,781,4878,778,"Wednesday"
"999",2019-09-26,3842.37,493,9298.41,932,0,0,3559.56,764,5918.11,756,5439.34,815,"Thursday"
"1000",2019-09-27,6461.8,806,12262.12,1280,0,0,6721.53,1175,8706.45,1119,7778.73,1205,"Friday"
"1001",2019-09-28,10222.24,1186,14966.89,1438,0,0,4676.27,927,10100.26,1268,7340.39,986,"Saturday"
"1002",2019-09-29,9209.18,1071,11375.89,1012,0,0,3840.17,745,7427,912,5844.9,756,"Sunday"
"1003",2019-09-30,3281.88,447,7384.99,777,0,0,3776.67,781,5981.48,797,4091.54,669,"Monday"
"1004",2019-10-01,3640.64,457,7338.25,771,0,0,3951.13,818,5596.38,727,5026.44,740,"Tuesday"
"1005",2019-10-02,3756.39,461,8174.64,812,0,0,3705.89,821,6156.54,800,5190.61,793,"Wednesday"
"1006",2019-10-03,4092.11,511,7901.51,792,0,0,3654.56,769,6315.85,777,6245.14,876,"Thursday"
"1007",2019-10-04,5864.6,731,12291.15,1240,0,0,4820.69,913,7888.16,991,8094.65,1207,"Friday"
"1008",2019-10-05,10125.49,1174,13768.3,1319,0,0,4922.76,956,10822.45,1235,6927.73,925,"Saturday"
"1009",2019-10-06,9252.63,1075,10497.76,966,0,0,3791.27,644,7766.78,989,5424.46,707,"Sunday"
"1010",2019-10-07,3842.52,471,6621.35,742,0,0,3220.4,724,5030.67,675,4284.95,643,"Monday"
"1011",2019-10-08,4187.47,467,7520.4,775,0,0,3169.3,724,5057.7,692,4254.58,680,"Tuesday"
"1012",2019-10-09,4119.36,520,7543.71,749,0,0,3309.21,725,5769.19,794,4407.25,651,"Wednesday"
"1013",2019-10-10,4028.74,532,8207.61,836,0,0,3713.72,761,5802.41,778,4265.26,646,"Thursday"
"1014",2019-10-11,6637.52,832,11712.85,1199,0,0,4682.61,868,8113.72,1028,7514.25,1098,"Friday"
"1015",2019-10-12,11155.14,1312,14510.01,1406,0,0,5204.96,926,11072.12,1292,7570.17,1012,"Saturday"
"1016",2019-10-13,9982.59,1101,12399.48,1105,0,0,3949.47,660,8089.1,876,6615.71,801,"Sunday"
"1017",2019-10-14,3760.55,471,7549.04,784,0,0,3610.84,791,4721.36,643,3973.01,654,"Monday"
"1018",2019-10-15,4266.11,572,7460.06,788,0,0,4036.85,772,5715.89,772,4954.75,739,"Tuesday"
"1019",2019-10-16,4650.33,571,8917.22,905,0.23,1,3355.55,757,6407.14,801,5067.34,758,"Wednesday"
"1020",2019-10-17,3968.42,533,8912.42,878,0.23,3,3872.36,772,5962.95,764,4892.31,756,"Thursday"
"1021",2019-10-18,7209.55,843,12283.89,1245,0.23,1,4419.81,839,8592.01,1008,7090.04,1035,"Friday"
"1022",2019-10-19,11685.63,1319,15557.02,1431,0,0,5771.92,947,10823.45,1285,7952.3,1050,"Saturday"
"1023",2019-10-20,10499.96,1235,11670.28,1088,0,0,4209.48,722,7878.95,919,4869.96,652,"Sunday"
"1024",2019-10-21,3062.43,398,7479.36,816,0,0,3495.72,764,4855.05,663,3757.12,564,"Monday"
"1025",2019-10-22,4584.58,546,7239.99,720,0,0,3979.19,817,5530,725,3926.95,598,"Tuesday"
"1026",2019-10-23,4181.7,524,8298.28,818,0,0,3451.43,700,6233.48,823,5421.73,733,"Wednesday"
"1027",2019-10-24,4185.47,524,8385.77,828,0,0,3377.7,689,5394.1,705,5002.84,716,"Thursday"
"1028",2019-10-25,7067.12,876,13433.3,1364,0,0,4394.67,796,8883.2,1048,7944.58,1039,"Friday"
"1029",2019-10-26,12282.79,1401,17094,1489,0,0,5070.3,871,10921.1,1238,8183.38,1076,"Saturday"
"1030",2019-10-27,10698.16,1155,12072.78,1056,0,0,4204.56,677,10440.49,1108,6708.34,838,"Sunday"
"1031",2019-10-28,3945.34,512,7851.62,768,0,0,4202.24,825,5356.13,691,4581.96,683,"Monday"
"1032",2019-10-29,4256.48,502,7615.28,768,0,0,3601.63,731,5085.17,669,4561.08,684,"Tuesday"
"1033",2019-10-30,4485.13,570,8495.47,859,0,0,4171.14,865,6114.52,782,5487.6,786,"Wednesday"
"1034",2019-10-31,9628.37,1077,14959.57,1421,0,0,4792.74,906,10320.25,1151,7733.61,1004,"Thursday"
"1035",2019-11-01,9926.2,1027,14670.89,1387,0,0,4404.6,724,9300.62,1035,7482.22,910,"Friday"
"1036",2019-11-02,12124.87,1339,14687.02,1397,0,0,4132.18,807,9291.33,1129,7031.69,961,"Saturday"
"1037",2019-11-03,10923.8,1209,11320.62,983,0,0,3651.08,581,6900.54,805,6550.42,799,"Sunday"
"1038",2019-11-04,4062.21,511,6627.08,696,0,1,3620.89,755,5135.4,692,4178.63,657,"Monday"
"1039",2019-11-05,3945.44,518,7589.33,813,0,0,3049.84,661,6507.53,863,5386.57,811,"Tuesday"
"1040",2019-11-06,3810.52,505,7845.96,814,0.23,2,3700.93,744,5544.87,710,4980.76,714,"Wednesday"
"1041",2019-11-07,4203.71,532,9193.71,908,0,0,3392.83,755,5766.62,769,5123.21,694,"Thursday"
"1042",2019-11-08,6780.29,841,10731.09,1095,10386.46,1174,3867.85,768,8001.92,1013,8343.94,1139,"Friday"
"1043",2019-11-09,11472.29,1349,10359.85,1043,13846.93,1406,4450.44,879,10635.69,1196,7412.08,965,"Saturday"
"1044",2019-11-10,11212.27,1260,9678.08,874,11447.47,1086,3271.28,605,7830.64,897,5415.62,700,"Sunday"
"1045",2019-11-11,3607.72,456,6420.48,657,6205.52,723,3531.93,741,4780.4,616,4562.26,667,"Monday"
"1046",2019-11-12,4061.04,499,5976.27,683,7033.2,806,3177,706,5127.08,692,5477.41,752,"Tuesday"
"1047",2019-11-13,4159.96,531,7652.99,766,6397.66,743,3828.91,821,6045.64,750,5174.51,741,"Wednesday"
"1048",2019-11-14,4000,512,7157.04,732,6897.2,785,3540.65,757,5590.19,723,4711.81,697,"Thursday"
"1049",2019-11-15,6637.12,807,9953.36,1034,10254.88,1115,4246.84,815,8904.39,1050,8701.9,1184,"Friday"
"1050",2019-11-16,11279.04,1274,13602.61,1229,12189.25,1234,4823.94,862,9634.14,1083,7676.07,955,"Saturday"
"1051",2019-11-17,11770.17,1300,10403.33,934,10701.79,1135,3509.55,619,9034.35,1002,5485.05,707,"Sunday"
"1052",2019-11-18,3767.34,510,5894.89,594,5037.85,626,3464.59,796,5193.46,734,4659.91,765,"Monday"
"1053",2019-11-19,3704.8,502,5816.5,610,5430.24,694,3308.52,819,5633.95,774,4647.4,750,"Tuesday"
"1054",2019-11-20,4145.02,579,6491.21,687,7128.03,884,3566.43,855,6283.96,843,6222.36,955,"Wednesday"
"1055",2019-11-21,4650.92,603,5618.48,613,6906.5,871,3753.23,871,6340.02,867,5685.78,871,"Thursday"
"1056",2019-11-22,6774.66,864,9606.69,968,10398.96,1234,4095.53,867,9346.27,1192,7537.24,1185,"Friday"
"1057",2019-11-23,11047.6,1367,12202.62,1213,12158.8,1409,4454.97,912,9538,1192,7658.47,1078,"Saturday"
"1058",2019-11-24,11048.34,1277,9245.8,830,9545.34,1056,3591.25,712,8245.27,997,5620.17,836,"Sunday"
"1059",2019-11-25,3646.84,494,5909.1,652,5153.21,628,3869.36,800,4740.89,631,4412.53,581,"Monday"
"1060",2019-11-26,3631.83,472,6403.18,655,5964.29,744,3675.96,754,5549.8,694,4817.26,727,"Tuesday"
"1061",2019-11-27,4507.6,556,7266.56,744,6116.77,735,3048.36,657,5930.21,727,5035.45,676,"Wednesday"
"1062",2019-11-28,4450.41,534,7176.6,751,6448.92,777,3760.83,770,5665.64,757,5614.23,784,"Thursday"
"1063",2019-11-29,8160.59,948,9997.15,1003,10111.18,1179,4575,872,8337.59,1021,7495.75,1011,"Friday"
"1064",2019-11-30,12471.61,1412,12256.9,1172,12531.13,1344,5052.68,931,10733.74,1203,8561,1038,"Saturday"
"1065",2019-12-01,12009.94,1258,9373.79,825,8620.51,942,3847.51,610,8527.46,974,5620.24,672,"Sunday"
"1066",2019-12-02,4464.32,542,5772.36,600,5294.83,666,3469.46,719,4814.57,641,4366.94,677,"Monday"
"1067",2019-12-03,3915.95,527,5999.57,614,5312.75,694,3432.91,707,5241.61,685,4963.09,708,"Tuesday"
"1068",2019-12-04,4619.52,568,7104.15,747,5214.18,643,3567.6,746,5873.33,712,4631.24,680,"Wednesday"
"1069",2019-12-05,4519.47,550,6554.76,690,5723.82,682,3234.23,700,5734.79,721,5061.03,695,"Thursday"
"1070",2019-12-06,7180.84,859,10228.49,999,8849.23,1118,4432.5,859,7980.97,966,7905.37,1046,"Friday"
"1071",2019-12-07,10553.4,1250,11496.71,1113,11153.19,1222,5053.33,910,9599.19,1134,7663.24,930,"Saturday"
"1072",2019-12-08,11494.23,1297,8966.84,798,8663.11,939,3865.62,649,7755.27,909,5600.96,703,"Sunday"
"1073",2019-12-09,5096.09,597,6853.99,670,4885.67,609,3514.99,717,4859.86,663,4205.57,637,"Monday"
"1074",2019-12-10,4988.83,703,8269.06,887,6390.14,871,3894.89,811,5888.22,898,5445.83,940,"Tuesday"
"1075",2019-12-11,5698.18,620,7624.52,760,5929.21,716,3727.74,693,6689.93,819,5605.79,767,"Wednesday"
"1076",2019-12-12,4851.94,702,7527.69,795,6018.06,735,3927.16,811,6304.27,851,6471,999,"Thursday"
"1077",2019-12-13,7389.52,850,10435.21,1103,9042.8,1103,4485.46,840,8203.97,1007,8608.61,1146,"Friday"
"1078",2019-12-14,12853.47,1457,12196.57,1166,12423.49,1303,5225.63,894,10236.51,1172,8291.35,1032,"Saturday"
"1079",2019-12-15,12064.05,1260,10303.45,900,9632.04,935,4179.15,628,8734.92,990,6054.41,724,"Sunday"
"1080",2019-12-16,4554.77,577,6045.44,674,5887.35,770,4049.83,806,5571.98,754,5263.1,754,"Monday"
"1081",2019-12-17,4917.9,664,7907.76,857,6243.62,861,3809.95,791,6849.85,887,5694.15,917,"Tuesday"
"1082",2019-12-18,5866.04,674,6887.62,720,6463.19,766,4246.05,752,7363.83,856,6427.22,848,"Wednesday"
"1083",2019-12-19,6388.26,808,8760.47,852,7236.4,863,4231.84,854,7684.91,981,6414.81,981,"Thursday"
"1084",2019-12-20,8623.82,1005,11205.6,1111,9533.65,1103,6225.43,1059,10317.43,1200,8600.08,1227,"Friday"
"1085",2019-12-21,14093.94,1611,12878.82,1182,11372.12,1195,5340.75,952,10077.7,1166,8404.56,996,"Saturday"
"1086",2019-12-22,15255.82,1587,10366.48,908,9226.74,962,3908.24,668,9417.69,1070,6648.26,814,"Sunday"
"1087",2019-12-23,8227.38,951,9084.04,852,8637.03,898,4793.93,805,7110.73,842,6555.69,840,"Monday"
"1088",2019-12-24,4747.06,554,3843.77,323,3341.75,368,4033.13,764,2479.08,323,2092.52,297,"Tuesday"
"1089",2019-12-25,2725.79,340,4695.23,491,4026.98,430,0,0,2530.92,279,1883.45,297,"Wednesday"
"1090",2019-12-26,8980.87,976,10132.2,930,8699.71,953,0,0,6906.4,812,4731.4,656,"Thursday"
"1091",2019-12-27,9607.42,1104,9513.7,1002,8372.17,942,3834.64,718,8092.83,1010,5867.34,822,"Friday"
"1092",2019-12-28,12422.38,1521,9883.26,1013,9591,1087,4275.18,797,8799.55,1093,6519.18,898,"Saturday"
"1093",2019-12-29,10606.49,1219,9436.72,849,8297.84,863,3238.58,592,7715.99,940,5384.15,684,"Sunday"
"1094",2019-12-30,7996.92,894,8531.67,816,7826.21,841,4186.96,786,7319.35,867,5485.66,770,"Monday"
"1095",2019-12-31,3224.15,361,3128.11,297,2809.36,355,2881.49,594,2969.52,374,1766.59,270,"Tuesday"
"1096",2020-01-01,9214.8,1056,12238.06,1065,9549.76,961,0,0,7951.44,835,6281.31,810,"Wednesday"
"1097",2020-01-02,8445.76,969,9072.21,875,7807.29,867,4472.73,803,6410.84,792,5720.1,798,"Thursday"
"1098",2020-01-03,8462.55,945,9746.61,957,8770.43,936,3851.34,688,8045.43,948,6216.85,808,"Friday"
"1099",2020-01-04,13169.56,1485,11875.81,1101,10450.49,1093,4230.98,813,9042.46,1102,6121.55,802,"Saturday"
"1100",2020-01-05,11783.42,1411,9380.19,886,8860.51,853,3197.76,596,8711.69,966,6260.11,731,"Sunday"
"1101",2020-01-06,6717.46,765,8605.99,776,6573.18,643,3505.2,637,6199.65,738,5274.3,598,"Monday"
"1102",2020-01-07,3328.15,465,5674.36,565,4325.04,534,2926.36,678,4007.27,576,4092.38,638,"Tuesday"
"1103",2020-01-08,3409.7,448,5949.69,622,4459.86,551,3310.61,659,4868.8,651,4592.04,640,"Wednesday"
"1104",2020-01-09,3769.4,466,5846.01,627,5173.39,615,3517.48,746,5187.63,664,5101.3,735,"Thursday"
"1105",2020-01-10,6274.31,801,9535.45,1039,9054.11,1023,4416.35,799,8592.89,998,7404.19,1078,"Friday"
"1106",2020-01-11,10999.62,1364,13264.49,1240,11767.57,1219,4821.01,907,10152.73,1222,8020.27,1055,"Saturday"
"1107",2020-01-12,10587.15,1201,9244.08,822,9337.42,920,3801.08,616,8400.2,951,5462.93,726,"Sunday"
"1108",2020-01-13,3209.15,435,5840.91,632,5059.18,596,3435.82,709,4723.49,626,4475.39,662,"Monday"
"1109",2020-01-14,3768.5,473,6910.4,673,5134.08,617,3642.29,715,5918.84,723,5035.73,772,"Tuesday"
"1110",2020-01-15,3721.71,492,6739.09,671,5607.12,635,3676.71,707,5938.12,771,6233.21,814,"Wednesday"
"1111",2020-01-16,4318.91,539,7814.98,768,6432.94,727,3813.64,724,5972.84,737,5792.88,803,"Thursday"
"1112",2020-01-17,6631.16,779,11232.74,1104,8380.32,962,4421.54,817,8796.93,1083,7571.19,1021,"Friday"
"1113",2020-01-18,10841.65,1191,12037.48,1140,11115.18,1143,5184,874,10195.58,1126,7960.43,947,"Saturday"
"1114",2020-01-19,11232.36,1237,9379.64,814,8427.3,856,3523.44,608,9465.66,1019,6054.21,763,"Sunday"
"1115",2020-01-20,3663.6,458,6681.4,674,4840.47,600,4005.27,785,5345.33,694,5104.14,749,"Monday"
"1116",2020-01-21,3392.21,439,6499.73,676,5049.31,589,3811.28,789,5049.74,668,4808.54,749,"Tuesday"
"1117",2020-01-22,4166.24,519,7296.67,739,5651.26,618,3457.83,736,5845.59,761,5426.93,789,"Wednesday"
"1118",2020-01-23,4439.53,590,8266.57,815,6721.94,822,3442.86,727,6786.19,859,7045.57,973,"Thursday"
"1119",2020-01-24,5890.46,741,10131.28,987,9311.42,992,4683.31,832,8452.99,999,7158.82,1102,"Friday"
"1120",2020-01-25,11516.11,1416,12038.44,1182,10800.49,1167,5267.06,920,10307.04,1228,7735.29,955,"Saturday"
"1121",2020-01-26,10399.06,1148,10517.98,885,8133.91,776,3728.37,670,8334.6,974,6517.71,795,"Sunday"
"1122",2020-01-27,3024.65,443,6953.6,680,5496.29,604,3827.08,728,5369.24,683,5025.43,755,"Monday"
"1123",2020-01-28,3376.2,476,6248.06,653,5105.69,639,3580.15,726,5523.18,695,4078.48,665,"Tuesday"
"1124",2020-01-29,3599.28,507,6813.45,673,5535.79,674,3689.87,729,6238.93,782,6215.21,886,"Wednesday"
"1125",2020-01-30,3752.72,522,6901.52,702,5608.35,638,3708.44,790,6313.47,791,6054.6,869,"Thursday"
"1126",2020-01-31,6310.65,838,9876.51,1069,8861.53,1007,4545.67,849,8590.96,1073,8822.84,1213,"Friday"
"1127",2020-02-01,11945.49,1395,11058.06,1113,11053.94,1209,4870.99,923,11144.97,1278,7666.78,1007,"Saturday"
"1128",2020-02-02,10780.59,1291,8986.58,819,8368.19,844,3253.27,592,7929.75,931,7074.2,838,"Sunday"
"1129",2020-02-03,3522.53,475,6370.67,632,4515.94,580,3302.83,738,4912.14,654,4976.52,794,"Monday"
"1130",2020-02-04,3820.42,491,5884.83,615,5057.01,614,3459.44,737,5125.93,680,4636.55,691,"Tuesday"
"1131",2020-02-05,4379.08,548,6900.2,732,5491.22,685,3288.21,712,5958.92,789,5531.9,785,"Wednesday"
"1132",2020-02-06,4308.46,517,6651.38,715,5940.25,736,3220.81,732,6449.84,842,6312.48,927,"Thursday"
"1133",2020-02-07,6150.33,761,11486.43,1116,8417.65,990,4305.88,788,8507.1,1026,8187.04,1130,"Friday"
"1134",2020-02-08,10467.55,1303,11329.72,1115,9858.64,1081,4861.42,892,10359.88,1149,7895.19,1014,"Saturday"
"1135",2020-02-09,10653.56,1170,10992.09,900,8114.42,866,3453.5,578,9633.65,1034,6976.12,828,"Sunday"
"1136",2020-02-10,3140.67,463,5856.18,627,5098.54,618,3960.41,819,4686.92,678,4916.96,730,"Monday"
"1137",2020-02-11,3860.1,495,6733.28,689,5053.78,645,3380.8,780,5502.93,734,5371.45,772,"Tuesday"
"1138",2020-02-12,4234.23,560,7454.58,735,4886.18,599,3677.92,753,5498,752,5908.55,828,"Wednesday"
"1139",2020-02-13,3967,540,7192.3,756,6446.74,756,3849.54,809,6305.18,799,5376.04,836,"Thursday"
"1140",2020-02-14,7941.51,966,11346.05,1096,10586.31,1136,5262.26,960,9872.37,1219,9235.15,1247,"Friday"
"1141",2020-02-15,10688.07,1264,12444.73,1196,11296.12,1213,4809.48,892,10398.44,1180,8082.5,1001,"Saturday"
"1142",2020-02-16,10672.35,1205,9934.32,873,9410.09,935,3836.77,685,9003.06,1029,6535.75,776,"Sunday"
"1143",2020-02-17,3964.21,524,6737.3,702,5385.98,674,3765.83,769,4663.95,637,4974.94,729,"Monday"
"1144",2020-02-18,3474.67,450,6137.98,643,5511.76,708,3868.31,781,5682.64,777,5250.52,792,"Tuesday"
"1145",2020-02-19,3909.77,492,7091.73,764,5319.21,640,3786.22,800,5853.32,756,5135.1,764,"Wednesday"
"1146",2020-02-20,4491.6,549,7935.56,798,6880.1,809,4433.02,847,6578.98,869,6052.17,861,"Thursday"
"1147",2020-02-21,6566.87,779,9419.02,934,7459.44,854,4375.96,828,8567.21,1034,8179.11,1102,"Friday"
"1148",2020-02-22,8489.01,1086,8152.13,768,7072.58,766,3627.3,609,8363.68,944,6809.1,901,"Saturday"
"1149",2020-02-23,5477,691,5655.87,517,4249.04,459,2347.78,443,5097.93,659,5224.81,654,"Sunday"
"1150",2020-02-24,2480.48,323,4705.46,477,3337.44,402,1654.65,365,3610.86,536,3441.11,490,"Monday"
"1151",2020-02-25,2088.92,257,4682.12,455,4082.19,464,1581.79,311,3804.93,497,3625.92,526,"Tuesday"
"1152",2020-02-26,2705.52,305,5264.04,527,4197.02,462,1923.8,394,4431.53,551,4145.65,587,"Wednesday"
"1153",2020-02-27,2945.72,357,6454.94,625,5215.69,566,1866.42,366,4935.76,598,4913.43,714,"Thursday"
"1154",2020-02-28,4302.04,496,8052.84,798,6438.3,691,2769.08,462,6915.95,817,5718.68,782,"Friday"
"1155",2020-02-29,5492.04,605,9892.68,896,7771.4,745,2935.91,534,8968.61,1000,7559.9,969,"Saturday"
"1156",2020-03-01,4683.79,514,8372.23,772,6558.95,663,2584.12,447,6920.44,810,6408.8,809,"Sunday"
"1157",2020-03-02,3142.01,402,5676.75,527,3975.39,518,2277.61,457,4826,685,3869.13,641,"Monday"
"1158",2020-03-03,3350.54,445,6287.35,591,4673.13,578,2244.12,502,5330.84,782,5251.11,861,"Tuesday"
"1159",2020-03-04,3307.54,448,6217.61,649,4042.73,517,2200.77,489,5067.52,718,4800.02,790,"Wednesday"
"1160",2020-03-05,3507.76,461,6119,651,4433.29,545,1957.45,417,6053.45,765,5244.37,795,"Thursday"
"1161",2020-03-06,3650.03,493,8465.56,812,6436.12,719,2282.78,484,6630.35,877,6895.14,1023,"Friday"
"1162",2020-03-07,5035.96,557,9233.46,873,7015.89,811,2550.35,515,7433.56,882,6585.52,929,"Saturday"
"1163",2020-03-08,1776.08,232,2075.28,205,2084.17,303,1344.54,315,2696.16,441,2222.56,397,"Sunday"
"1164",2020-03-09,1368.11,184,1998.28,206,1565.68,216,932.17,233,1718.16,255,1592.17,246,"Monday"
"1165",2020-03-10,1108.51,142,1477.4,152,1440.14,173,1214.51,235,1603.55,251,1569.21,230,"Tuesday"
"1166",2020-03-11,1012.56,135,1346.59,132,1226.95,152,1202.32,225,1815.34,251,1298.49,187,"Wednesday"
"1167",2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1168",2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1169",2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1170",2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1171",2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1172",2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1173",2020-03-18,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1174",2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1175",2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1176",2020-03-21,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1177",2020-03-22,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1178",2020-03-23,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1179",2020-03-24,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1180",2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1181",2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1182",2020-03-27,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1183",2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1184",2020-03-29,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1185",2020-03-30,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1186",2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1187",2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1188",2020-04-02,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1189",2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1190",2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1191",2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1192",2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1193",2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1194",2020-04-08,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1195",2020-04-09,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1196",2020-04-10,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1197",2020-04-11,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1198",2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1199",2020-04-13,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1200",2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1201",2020-04-15,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1202",2020-04-16,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1203",2020-04-17,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1204",2020-04-18,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1205",2020-04-19,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1206",2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1207",2020-04-21,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1208",2020-04-22,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1209",2020-04-23,0,0,0,0,0,0,0,0,0,0,0,0,"Thursday"
"1210",2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1211",2020-04-25,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1212",2020-04-26,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1213",2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,"Monday"
"1214",2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,"Tuesday"
"1215",2020-04-29,0,0,0,0,0,0,0,0,0,0,0,0,"Wednesday"
"1216",2020-04-30,0,0,0,0,0,0,0,1,0,0,0,0,"Thursday"
"1217",2020-05-01,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1218",2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,"Saturday"
"1219",2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1220",2020-05-04,0,0,4956.82,252,0,0,0,0,4032.24,211,4422.91,231,"Monday"
"1221",2020-05-05,0,0,6123.28,356,0,0,0,0,5038.15,279,5692.42,335,"Tuesday"
"1222",2020-05-06,0,0,6961.5,392,0,0,0,0,4394.43,280,5079.53,332,"Wednesday"
"1223",2020-05-07,2833.06,181,6732.09,405,3094.92,202,0,0,4327.19,286,4377.1,284,"Thursday"
"1224",2020-05-08,3441.45,239,7634.73,476,4117.49,254,0,0,5000.77,322,4859.99,307,"Friday"
"1225",2020-05-09,4755.26,296,8393.32,473,4439.84,246,0,0,5094.13,281,5021.61,336,"Saturday"
"1226",2020-05-10,3342.64,209,7034.47,423,3753.51,214,0,0,3856.51,249,4066.41,255,"Sunday"
"1227",2020-05-11,3043.79,237,6351.95,430,3244.08,213,0,0,4075.62,263,3931.33,272,"Monday"
"1228",2020-05-12,2364.66,200,5826.9,396,3431.31,227,0,0,3936.01,270,4083.72,278,"Tuesday"
"1229",2020-05-13,3052.85,228,6049.51,415,3642.33,251,0,0,4069.63,259,3715.33,278,"Wednesday"
"1230",2020-05-14,2870.9,241,5703.56,397,3535.19,254,0,0,3881.67,267,3453.17,269,"Thursday"
"1231",2020-05-15,3747.2,290,7834.27,488,4764.69,296,0,0,4571.48,326,4477.8,286,"Friday"
"1232",2020-05-16,4486.81,315,7063.06,455,4426.07,280,0,0,5470.61,350,5312.17,337,"Saturday"
"1233",2020-05-17,4147.44,273,7210.7,459,3834.78,257,0,0,4438.62,268,4400.82,317,"Sunday"
"1234",2020-05-18,4238.92,329,6085.17,460,4394.24,363,0,0,4983.11,432,4051.03,302,"Monday"
"1235",2020-05-19,3913.37,311,7020.6,523,4576.43,338,0,0,4713.56,418,3918.36,287,"Tuesday"
"1236",2020-05-20,3418.84,297,7294.47,523,4637.24,344,0,0,5122.5,443,4093.19,305,"Wednesday"
"1237",2020-05-21,3860.33,323,6858.93,527,4276.21,343,0,0,4774.47,410,3931.75,291,"Thursday"
"1238",2020-05-22,4262.53,351,8471.01,625,4441.54,363,0,0,5572.57,480,4488.91,324,"Friday"
"1239",2020-05-23,6147.2,458,9555.97,666,6721.36,489,0,0,6122.49,505,4245.79,315,"Saturday"
